year,id,wt_pooled,wt_pooled_insc,wt_no_pooling,wt_no_pooling_insc,wt_shrunken,wt_shrunken_insc
2006,1462,.7957045,.7500519,.7764006,.750999,.7938845,.7521656
2006,1468,.5202723,.4771707,.4407885,.4244197,.4999482,.464692
2006,1469,.4169763,.3870352,.4279106,.3861519,.4212598,.3873765
2006,1471,1.784667,1.611397,1.781803,1.582786,1.788999,1.605319
2006,1473,2.60158,2.234004,2.537107,2.117552,2.591811,2.20406
2006,1474,2.909215,2.842532,2.932813,2.850161,2.925986,2.85082
2006,1475,.9843108,.9790642,.932521,.9347585,.9755493,.9706191
2006,1476,.5517222,.5388801,.5248653,.5153184,.5481741,.5354565
2006,1480,5.273574,5.206816,4.502099,4.685266,5.089196,5.089238
2006,1481,1.011173,1.012498,.9556007,.9679471,1.003109,1.005589
2006,1482,1.048269,.9610953,.9322708,.872334,1.02276,.9414787
2006,1483,5.525162,5.434416,5.295457,5.091174,5.493597,5.365198
2006,1490,1.031825,1.042003,1.029383,1.033554,1.034653,1.041587
2006,1493,.9916257,.9901783,.9669206,.9764712,.989238,.9891817
2006,1502,1.041418,1.004798,1.12434,1.051497,1.06545,1.018675
2006,1504,.7079936,.680158,.7158222,.6644242,.7127559,.6782365
2006,1506,1.24807,1.196464,1.262207,1.2242,1.256579,1.206242
2006,1514,3.375611,3.231453,3.887297,3.77576,3.509316,3.368655
2006,1516,1.846348,1.719867,2.273922,1.983656,1.934902,1.776896
2006,1520,1.318562,1.29749,1.445114,1.419256,1.352494,1.32848
2006,1528,1.223001,1.191063,1.150195,1.152376,1.210247,1.185192
2006,1530,.8217304,.7679431,.854477,.7901364,.8329,.7752462
2006,1531,2.083262,2.025074,2.541408,2.396372,2.186908,2.1106
2006,1532,1.742343,1.014549,3.422,1.422629,1.977644,1.096267
2006,1540,1.19403,1.156288,1.158117,1.169779,1.190659,1.162784
2006,1544,1.098197,1.058197,1.131435,1.06971,1.110511,1.063915
2006,1549,1.736373,1.264791,1.82,1.251566,1.76326,1.26441
2006,1550,3.312592,3.333018,3.257779,3.375067,3.317032,3.353665
2006,1559,1.627118,1.249046,1.946306,1.36618,1.704398,1.280793
2006,1560,1.009117,1.028298,1.128118,1.112837,1.041576,1.051433
2006,1565,2.976011,2.434157,3.179509,2.447955,3.035817,2.4433
2006,1566,1.549309,1.438182,1.61445,1.470495,1.571459,1.449438
2006,1571,.7116989,.6775876,.9202642,.7985908,.7566668,.7048013
2006,1575,.9779745,.9787975,1.049192,1.043742,.999557,.9975031
2006,1576,1.393599,1.347577,1.212815,1.181795,1.350836,1.309608
2006,1589,1.040154,1.006086,1.173633,1.117357,1.076475,1.035718
2006,1593,7.499234,7.288424,9.310531,9.320283,7.908971,7.726006
2006,1604,1.92359,1.910781,1.921663,1.905549,1.931379,1.915161
2006,1607,.6964076,.6560568,.7291785,.6814948,.7071013,.6638744
2006,1608,.8081266,.7988456,.7662215,.7561752,.8012815,.79101
2006,1619,3.871419,3.84276,3.833644,3.799736,3.875999,3.840901
2006,1621,1.743029,1.727293,1.709009,1.693252,1.740188,1.722112
2006,1623,1.930182,1.831315,1.894837,1.826551,1.929322,1.835142
2006,1624,.4872223,.4611948,.4628096,.4432165,.4833299,.4583298
2006,1625,.868483,.8607882,.8714296,.8668534,.8725016,.8643829
2006,1626,1.325913,1.314169,1.344865,1.340684,1.335661,1.323882
2006,1632,2.366871,2.327101,2.313838,2.234859,2.365677,2.31392
2006,1633,.6116425,.5287788,.6590009,.5431908,.6253992,.5335896
2006,1636,.4509107,.4422468,.468826,.4492184,.4570545,.4449908
2006,1639,1.706277,1.639059,1.947056,1.867393,1.765643,1.692958
2006,1650,1.026849,.9556786,1.58338,1.496347,1.126098,1.048522
2006,1655,.9316511,.8602268,1.068947,.9792724,.9657866,.8891867
2006,1658,.6877223,.6472445,.7213283,.669125,.6985341,.6541651
2006,1659,1.138397,1.083059,1.098109,1.065528,1.133159,1.081829
2006,1662,.5683617,.539712,.5857044,.5529473,.5748007,.5442591
2006,1665,1.040684,1.015617,1.086044,1.072676,1.055771,1.03194
2006,1668,2.548924,2.376176,2.801561,2.583654,2.619606,2.432606
2006,1674,1.099758,1.079513,1.062541,1.054765,1.095777,1.077106
2006,1677,1.541695,1.406484,1.287078,1.226089,1.487888,1.371614
2006,1678,1.290127,1.100541,1.209846,1.034119,1.27637,1.087999
2006,1680,2.517927,2.388553,2.465693,2.341498,2.516263,2.38399
2006,1685,.5654129,.5359693,.5759583,.5545226,.5701788,.5417987
2006,1686,3.247033,3.000826,2.582414,2.554964,3.069966,2.888405
2006,1688,.634297,.580054,.647571,.5778254,.6400418,.581152
2006,1690,1.015594,.9795519,1.003579,.9617374,1.017262,.9782482
2006,1692,.5452003,.5269008,.5846887,.5517581,.5559399,.5339079
2006,1703,2.283767,2.179089,2.124811,2.053801,2.25597,2.155956
2006,1704,1.076577,.7397918,1.425092,.8081433,1.145784,.7571158
2006,1705,4.776163,4.700309,4.44399,4.497528,4.708951,4.659294
2006,1708,1.13155,1.088479,1.168463,1.114411,1.144935,1.097492
2006,1717,1.095452,.91391,.9111968,.7405723,1.046763,.8670498
2006,1725,1.402705,1.342785,1.154141,1.117677,1.348079,1.291678
2006,1727,3.090651,2.936674,2.647082,2.557503,3.000879,2.860713
2006,1729,1.426386,1.416491,1.557961,1.471742,1.461745,1.433302
2006,1731,1.10497,.7683111,1.347357,.7529591,1.160648,.7659105
2006,1741,2.535596,2.465519,2.843547,2.690693,2.609805,2.52132
2006,1742,.7920794,.6959595,.8704965,.6977211,.8135079,.6979277
2006,1745,1.166913,1.099131,1.296313,1.14583,1.201172,1.113181
2006,1746,1.299291,1.249635,1.414657,1.282966,1.330768,1.260866
2006,1747,1.682566,1.616993,1.829253,1.665407,1.721811,1.632754
2006,1755,1.11697,1.089313,1.063522,1.094929,1.108786,1.093605
2006,1759,2.489097,2.363769,2.594223,2.448691,2.523132,2.389899
2006,1773,.6226516,.5929129,.6796666,.6411216,.6378921,.6053478
2006,1776,1.274847,1.187332,1.454367,1.305196,1.31964,1.216914
2006,1778,1.378047,1.169286,1.430853,1.159135,1.396049,1.170405
2006,1779,.6636283,.6011134,.7276772,.6308787,.6812163,.6097925
2006,1780,2.31824,2.194338,2.180903,2.077124,2.294553,2.173818
2006,1781,.622026,.6017675,.6268723,.6060879,.625974,.6047929
2006,1783,2.514609,2.488055,3.935338,3.96755,2.764203,2.757441
2006,1784,2.508432,2.503126,2.607133,2.646475,2.542289,2.543772
2006,1786,1.30165,1.281314,1.915951,1.810026,1.416048,1.3804
2006,1787,.7399595,.6721862,.8531811,.7239634,.7681065,.6860756
2006,1796,1.17914,1.11083,1.373464,1.256336,1.225855,1.14547
2006,1797,.6326225,.6333737,.7357922,.7127139,.6580759,.6528249
2006,1801,.9312663,.7022146,1.033605,.7136538,.9587436,.7066301
2006,1805,1.267067,1.122229,1.277117,1.102481,1.274482,1.120536
2006,1810,2.712198,2.624041,2.614205,2.585465,2.699595,2.622293
2006,1812,1.129476,1.114979,1.142624,1.152044,1.137222,1.126689
2006,1813,5.031861,4.994568,6.392307,6.205666,5.327884,5.255323
2006,1814,1.126396,1.113068,1.143079,1.14342,1.134999,1.123248
2006,1825,5.373787,5.246968,5.457468,5.425966,5.415019,5.303435
2006,1826,1.134841,1.079531,1.11662,1.047959,1.131888,1.071386
2006,1831,1.388983,1.31631,1.869141,1.70234,1.493424,1.402562
2006,1832,1.422261,1.200556,1.400206,1.140907,1.421811,1.188555
2006,1835,.5869897,.5602496,.6463326,.6155198,.6032082,.5744643
2006,1836,1.181445,1.15042,1.246209,1.22178,1.200669,1.169152
2006,1852,.949344,.8810129,1.354859,1.254427,1.028117,.9575828
2006,1853,.5437635,.5317534,.5738087,.5647381,.5531646,.5410957
2006,1854,1.296486,1.170489,1.392823,1.23997,1.323193,1.189255
2006,1857,.6673419,.6387953,.7155312,.6673183,.6815301,.6472853
2006,1860,1.051938,1.005411,.9725741,.9355478,1.035602,.9905625
2006,1862,1.020733,.9888143,1.016796,.9852922,1.02387,.9903956
2006,1866,1.53745,1.454796,1.474409,1.371217,1.528935,1.438957
2006,1868,1.118504,1.069481,1.240744,1.133756,1.15038,1.087053
2006,1869,.9985766,.9570965,.9469613,.9068514,.989112,.9468334
2006,1870,1.265224,1.037559,1.397838,1.055843,1.302279,1.044378
2006,1875,2.509056,2.440843,2.413761,2.362843,2.493627,2.426373
2006,1887,1.019702,.9740171,.9636533,.9192457,1.011555,.9653623
2006,1889,.9650288,.9312246,.9438321,.9205145,.965445,.9325643
2006,1891,2.359166,2.36674,2.191111,2.193249,2.330122,2.333388
2006,1901,1.328498,1.114192,1.164372,1.014365,1.291731,1.09232
2006,1903,1.327122,1.149706,1.222233,1.070545,1.308686,1.135012
2006,1914,1.918124,1.793823,2.015507,1.757868,1.95141,1.784979
2006,1917,1.174396,1.126149,1.205341,1.141715,1.186502,1.133146
2006,1921,.6797948,.6333634,.6428369,.599874,.6703042,.6244322
2006,1922,1.176413,1.144334,1.227836,1.194011,1.193711,1.159378
2006,1927,1.058266,1.054204,1.042284,1.038349,1.058961,1.053414
2006,1928,.7239383,.6500084,.7070844,.6113724,.7203631,.6385773
2006,1929,2.810955,2.564158,2.507982,2.436946,2.735858,2.535669
2006,1931,1.118335,1.10983,1.076432,1.081314,1.112794,1.106011
2006,1934,.7005435,.6680818,.6889375,.66303,.7008479,.6688836
2006,1935,.7018539,.6586008,.731872,.6705371,.7116211,.663271
2006,1937,8.760344,7.622506,10.11567,8.690242,9.094357,7.878402
2006,1938,1.09581,1.084582,1.072146,1.038536,1.090801,1.07122
2006,1939,.7683033,.7637408,.7464604,.745586,.766049,.761319
2006,1941,.8021943,.7721286,.7584789,.732345,.7946995,.7647006
2006,1942,.4581581,.4350031,.4292593,.4131994,.4530243,.430949
2006,1943,1.913415,1.810003,1.894355,1.843879,1.915747,1.822636
2006,1947,.4684526,.4486605,.424476,.414178,.4587514,.4408503
2006,1948,2.015756,1.931569,2.326166,2.204665,2.093038,1.998556
2006,1951,2.331149,2.023383,2.217507,1.909563,2.313376,2.001559
2006,1952,2.624637,2.545837,1.977181,1.977064,2.465977,2.410644
2006,1953,.8648699,.8143466,.7575281,.7256135,.8418164,.7952021
2006,1955,1.517825,1.23686,1.627162,1.272648,1.549214,1.248631
2006,1956,2.000417,1.850134,1.541867,1.48974,1.860471,1.743541
2006,1958,.6590816,.6115683,.6636629,.6105486,.6627206,.6128101
2006,1962,1.298908,1.257678,1.337355,1.256027,1.313249,1.260969
2006,1963,.4556882,.4456979,.4203839,.4194438,.4489186,.4405672
2006,1966,.7591234,.7557161,.7391426,.720363,.7591116,.7516325
2006,1968,.8449184,.8267623,.8028302,.7862805,.8374011,.8185441
2006,1969,1.816211,1.780111,1.740338,1.792245,1.804687,1.787654
2006,1984,1.035895,1.010263,1.035783,1.001562,1.039946,1.010686
2006,1985,.9009399,.8765116,.911981,.8836566,.9071122,.8803492
2006,1986,.4956061,.4773518,.4926047,.4689712,.4969794,.476702
2006,1987,.4484855,.4323209,.4363346,.4229749,.4475356,.431468
2006,1989,.6164774,.5374883,.5952156,.5111924,.613786,.5327098
2006,1992,.8664824,.8559085,.8556957,.8441722,.8670779,.8549364
2006,1993,1.01879,1.001209,1.026582,.9975179,1.024398,1.00231
2006,1996,1.43683,1.406166,1.403463,1.377358,1.433671,1.402085
2006,2002,.9077052,.8989428,.9057187,.9044532,.910654,.9024156
2006,2004,.4456165,.4329318,.4419851,.4291902,.4465054,.4331545
2006,2005,1.161786,.9862136,1.051588,.8953505,1.137616,.9654353
2006,2007,.93954,.9228257,.9401599,.9075621,.9436737,.9219432
2006,2012,.8459731,.8408374,.8085684,.8120482,.8410381,.8368468
2006,2013,.7907858,.6440498,.7954439,.6253188,.7952013,.6414309
2006,2014,1.351514,1.201772,1.399899,1.18408,1.368315,1.201076
2006,2016,.919789,.8868249,.8804837,.8517382,.9142106,.8810432
2006,2018,.4715464,.4561698,.4869623,.4651915,.4771229,.4595102
2006,2019,.8457898,.8080747,.7891199,.758496,.8363229,.799392
2006,2039,1.182338,1.114099,1.180191,1.127378,1.187404,1.120726
2006,2041,.5696564,.5065302,.5554957,.4860745,.5685351,.5029276
2006,2042,.7237375,.5587333,.732392,.5271032,.7286434,.5518644
2006,2058,1.051791,1.003117,.9867938,.9507539,1.040956,.9937688
2006,2059,1.113672,1.092815,1.080807,1.069962,1.10807,1.088136
2006,2061,1.071494,1.079466,1.038504,1.04721,1.06636,1.072723
2006,2062,1.093203,1.068612,1.064417,1.041384,1.089837,1.064026
2006,2063,1.062026,1.049068,1.017497,1.004452,1.055189,1.040614
2006,2065,2.648232,2.591229,2.360905,2.315348,2.588582,2.532138
2006,2066,1.601689,1.583218,1.557538,1.522369,1.596114,1.571036
2006,2067,.6533858,.6251798,.6589144,.6566343,.6573767,.6342441
2006,2068,.6441805,.6229448,.6846925,.6499264,.6560153,.6308615
2006,2070,1.092156,1.059191,1.145976,1.087179,1.109671,1.06859
2006,2074,1.094947,1.054405,1.024009,1.006261,1.082313,1.046178
2006,2086,1.781958,1.629834,1.626835,1.510539,1.750471,1.60491
2006,2087,1.786318,1.272687,1.737582,1.188024,1.778811,1.250731
2006,2088,1.094843,1.060759,1.051547,1.030708,1.088248,1.055811
2006,2089,1.088448,1.075346,1.014685,1.020186,1.072751,1.062882
2006,2091,1.081203,1.064619,1.024185,1.037242,1.070747,1.060354
2006,2094,1.064505,1.048929,1.032714,1.040352,1.060452,1.049176
2006,2095,2.329932,2.34021,2.292437,2.32881,2.328691,2.342204
2006,2096,.5685661,.5496318,.5850773,.5574883,.5748144,.5528198
2006,2097,1.612158,1.503831,1.31729,1.302989,1.534774,1.455974
2006,2098,1.638403,1.613846,1.594546,1.570815,1.631862,1.604978
2006,2099,1.569759,1.556837,1.542103,1.522436,1.568509,1.551431
2006,2101,.6505786,.6079012,.6376637,.5911559,.6499989,.6054586
2006,2102,5.188849,5.043928,5.08725,5.09026,5.184021,5.067833
2006,2103,1.119955,1.072175,1.103441,1.083646,1.119605,1.07733
2006,2116,2.204594,2.146577,2.220098,2.175545,2.216846,2.158715
2006,2117,2.057743,1.996194,2.057521,2.005774,2.066248,2.004129
2006,2121,2.408212,2.372519,2.373362,2.334922,2.407648,2.367536
2006,2122,1.087749,1.054567,1.069118,1.039317,1.086804,1.052793
2006,2124,1.613579,1.572456,1.572977,1.527306,1.607931,1.563296
2006,2125,1.065716,1.036504,1.034149,1.008297,1.060841,1.031017
2006,2126,.9969105,.9821669,.9679167,.9501289,.993947,.9770828
2006,2145,2.605161,2.623804,2.577091,2.625727,2.608435,2.630685
2006,2146,1.774248,1.724049,1.720641,1.666699,1.769145,1.715469
2006,2147,1.837756,1.780155,1.749116,1.712704,1.821168,1.766084
2006,2148,2.076281,1.928475,1.869159,1.779091,2.032829,1.897555
2006,2149,1.757814,1.716014,1.63665,1.633281,1.732555,1.697917
2006,2161,1.546,1.546746,1.411677,1.41771,1.520339,1.521134
2006,2162,1.289788,1.144777,1.289708,1.138039,1.294771,1.146055
2006,2166,2.143208,2.092507,1.79277,1.783272,2.068112,2.027342
2006,2169,1.178554,1.181848,1.147737,1.157833,1.177187,1.180394
2006,2174,.4695128,.4557736,.4572334,.4431013,.4687861,.4543092
2006,2175,1.21156,1.168055,1.219741,1.169677,1.218223,1.171245
2006,2176,.8592155,.8060555,.7983299,.7628959,.8486048,.7982572
2006,2178,.8219283,.7832189,.8398502,.796023,.8294785,.7883045
2006,2184,1.31567,1.256181,1.348405,1.248065,1.328836,1.258811
2006,2189,1.356418,1.26251,1.130202,1.109078,1.30235,1.229273
2006,2190,.4357376,.4239932,.4195347,.4124782,.4337537,.4225482
2006,2191,1.369994,1.351442,1.460943,1.418908,1.397689,1.371477
2006,2192,1.128065,1.128397,1.055733,1.032432,1.104546,1.094575
2006,2193,.510177,.4898299,.5502263,.5269414,.5213972,.4999249
2006,2196,1.481065,1.436296,1.500827,1.411227,1.491637,1.433517
2006,2197,1.534865,1.476854,1.520128,1.485605,1.536541,1.482294
2006,2198,.9048463,.8875339,.8587347,.847685,.8982346,.8814895
2006,2199,.6988584,.6712893,.6174757,.6066571,.6813048,.6577713
2006,2202,1.374466,1.348985,1.119053,1.10929,1.323288,1.301216
2006,2203,.5702448,.572716,.4836007,.5014099,.54861,.5541366
2006,2210,.9925672,.9815827,.9127104,.909928,.9757806,.9655896
2006,2213,2.050926,2.028016,1.913951,1.898866,2.026164,2.003174
2006,2215,2.611771,2.686764,2.432533,2.47291,2.577785,2.640485
2006,2217,1.193544,1.176676,1.188676,1.175845,1.196785,1.179167
2006,2218,.7154579,.6976332,.9298577,.8724881,.7607691,.734617
2006,2219,1.236184,1.217026,1.213625,1.211318,1.235358,1.218614
2006,2221,1.582559,1.521767,1.914784,1.880648,1.659311,1.605353
2006,2244,1.160681,1.109416,1.26988,1.189353,1.190885,1.131171
2006,2247,1.311757,1.263071,1.344468,1.288931,1.324841,1.272572
2006,2248,1.214377,1.153684,1.226434,1.121662,1.221959,1.148138
2006,2249,1.126139,1.0834,1.135118,1.082705,1.132528,1.085647
2006,2250,1.121208,1.081208,1.063009,.9994153,1.109298,1.061173
2006,2251,2.202615,2.12134,1.787851,1.776122,2.093123,2.036215
2006,2253,.742557,.7080576,.7779804,.7054803,.7551535,.7075534
2006,2255,1.378961,1.244504,1.108976,1.063437,1.285806,1.184716
2006,2256,.8251815,.7499318,.8041554,.715732,.8186776,.7380606
2006,2261,.9029588,.828262,.8527166,.734196,.8866715,.7955225
2006,2262,.806675,.753976,.6987143,.6358128,.7722415,.7164975
2006,2264,.8645469,.8008042,.8027343,.7222039,.8451214,.7751377
2006,2276,.7455213,.7103697,.7572128,.6789309,.750564,.7000567
2006,2281,1.226335,1.19642,1.148838,1.127356,1.199779,1.172309
2006,2284,.749429,.6575767,.6457152,.5712019,.7134643,.6279713
2006,2291,1.250469,1.239424,1.132496,1.169642,1.226287,1.225848
2006,2292,1.153926,1.135562,1.051575,1.066287,1.133314,1.121518
2006,2294,.5940319,.5383434,.5329177,.4932733,.581827,.5291314
2006,2296,1.047589,1.037937,.9770638,.9760339,1.03603,1.026915
2006,2298,1.725267,1.632706,1.759831,1.652123,1.740688,1.642156
2006,2299,.9852574,.9738044,.9454486,.9413164,.9801111,.9690929
2006,2300,2.290256,2.228883,2.27699,2.205719,2.295389,2.227808
2006,2302,.6203688,.5739848,.6042824,.5520349,.6196344,.5710906
2006,2303,1.288159,1.235888,1.376405,1.276737,1.313313,1.248797
2006,2310,.6462688,.6140308,.71478,.6514601,.6670528,.6252351
2006,2316,1.524188,1.475712,1.617795,1.53217,1.550997,1.492695
2006,2329,1.348097,1.270288,1.353096,1.254474,1.354699,1.269865
2006,2331,1.088331,1.064334,1.038369,1.01003,1.081921,1.055125
2006,2332,.625631,.564747,.5921624,.5377223,.6200365,.5600356
2006,2333,.6304185,.5937642,.5982291,.5699639,.6241809,.5887893
2006,2334,2.026653,1.951914,1.9922,1.92344,2.026464,1.94955
2006,2336,1.014958,1.009667,1.027435,1.044279,1.022189,1.0205
2006,2338,1.1201,1.008434,.9596739,.8762559,1.081545,.9763989
2006,2340,.9651344,.9454375,.9302236,.9201593,.9608175,.9419006
2006,2344,.5328231,.5033645,.5053423,.4859392,.528326,.500546
2006,2346,1.099379,1.076924,1.006939,1.042041,1.082127,1.072031
2006,2348,3.219147,3.184937,3.024621,3.115782,3.18237,3.17557
2006,2349,.5000449,.4722365,.4337354,.4272349,.4850876,.462225
2006,2366,.6632838,.6025738,.6568317,.5994291,.6634551,.6027389
2006,2367,4.717226,4.55461,3.803128,4.067549,4.475204,4.439576
2006,2376,.9420323,.9061743,.9610218,.9382993,.9503667,.9161754
2006,2377,.5841967,.5390698,.5759864,.5458989,.584839,.5422012
2006,2383,1.063457,1.032216,1.091256,1.092101,1.074371,1.048635
2006,2384,.4870072,.4643087,.4725169,.4672187,.4854213,.4661982
2006,2399,.5991247,.5690593,.6681467,.6244835,.6148297,.5815237
2006,2401,1.835214,1.792435,1.877903,1.880107,1.852838,1.817557
2006,2404,1.336603,1.260371,1.41807,1.323917,1.360182,1.278269
2006,2405,1.348487,1.322929,1.372206,1.336878,1.359859,1.330269
2006,2406,1.407329,1.300251,1.593209,1.400962,1.4499,1.325439
2006,2411,1.277288,1.201188,1.298314,1.185929,1.28755,1.200856
2006,2412,.7459027,.7047883,.8670791,.7643663,.7721436,.7189599
2006,2416,.7790425,.73477,.9269393,.8057522,.8119113,.7520676
2006,2417,.8636984,.7981859,1.188889,1.019956,.9317354,.8500543
2006,2419,.8551672,.7990325,.9529034,.8454229,.8808649,.8121766
2006,2420,1.322608,1.226046,1.244981,1.155962,1.31074,1.214073
2006,2425,2.631294,1.885048,2.926159,1.799536,2.713569,1.8646
2006,2430,1.429239,1.354315,1.441801,1.345725,1.438197,1.356238
2006,2432,1.302644,1.260936,1.232224,1.190663,1.289877,1.246925
2006,2433,3.279433,2.925946,2.933439,2.625941,3.199555,2.854106
2006,2437,1.705975,1.707761,2.238829,2.272093,1.823026,1.83642
2006,2439,1.230094,1.141534,1.225085,1.120403,1.233522,1.138936
2006,2443,1.791597,1.789524,1.892734,1.890805,1.822317,1.817805
2006,2444,1.316805,1.294801,1.306228,1.263285,1.31852,1.289167
2006,2452,1.654145,1.507764,1.521617,1.380926,1.626706,1.480161
2006,2454,1.293821,1.29968,1.361333,1.357723,1.315045,1.316899
2006,2455,1.902559,1.786414,1.531134,1.469254,1.818087,1.717224
2006,2456,1.146809,1.125586,1.107696,1.088204,1.142341,1.11997
2006,2459,2.214628,2.057568,2.414544,2.195126,2.269642,2.095417
2006,2464,1.656677,1.497763,1.512888,1.357369,1.625985,1.466407
2006,2465,2.012825,1.911863,1.950122,1.830887,2.00455,1.896211
2006,2469,1.349048,1.299857,1.509532,1.43874,1.392801,1.336557
2006,2471,.7918791,.7405906,.85764,.7764916,.8109164,.7512341
2006,2472,2.711531,2.736183,2.78845,2.839067,2.740841,2.768059
2006,2474,1.506479,1.362915,1.439431,1.291534,1.493449,1.346405
2006,2490,2.744443,2.684985,3.291649,3.133379,2.870488,2.788244
2006,2493,.5433582,.517732,.6040574,.5528504,.5591564,.5272536
2006,2494,.503275,.473617,.5298801,.4867036,.511488,.4779784
2006,2495,1.003557,.9417149,1.317884,1.272613,1.068428,1.006178
2006,2496,.5964417,.5713747,.6155614,.5891731,.6033792,.5771105
2006,2497,.5441352,.519313,.5686616,.5322565,.5521694,.523739
2006,2499,.890902,.7539358,1.000912,.7844269,.9188265,.7631628
2006,2500,1.018593,.994012,1.014905,.989623,1.021746,.9954886
2006,2501,.987399,.9727682,.9894662,.9787827,.992143,.9771432
2006,2503,2.7439,2.789047,3.243855,3.404658,2.865227,2.927887
2006,2504,.666232,.6462215,.6721622,.6474969,.6701738,.6479563
2006,2505,1.267727,1.224928,1.197374,1.199537,1.254432,1.22127
2006,2506,1.267658,1.233708,1.300253,1.257146,1.280541,1.242674
2006,2507,1.162323,1.151401,1.160825,1.1803,1.166215,1.161279
2006,2508,.7459165,.6899379,.6673509,.6239216,.7280509,.6748452
2006,2509,.6600004,.6281227,.6458148,.614502,.658833,.6260903
